UE;0;v2.0;SECSM;1715112165;12345678;33264;33264;33264;0;0;0;0;0;RRCSetupRequest; ;0;0;0;0;0;0
UE;1;v2.0;SECSM;1715112165;12345678;33264;33264;33264;0;0;0;0;0;RRCSetup; ;2;0;0;0;0;0
UE;2;v2.0;SECSM;1715112165;12345678;33264;33264;33264;0;0;0;0;0;RRCSetupComplete;Registrationrequest;2;0;0;0;0;0
UE;4;v2.0;SECSM;1715112165;12345678;33264;33264;33264;0;0;0;0;0;DLInformationTransfer;Authenticationrequest;2;0;0;0;0;0
UE;5;v2.0;SECSM;1715112166;12345678;29295;29295;29295;0;0;0;0;0;RRCSetupRequest; ;0;0;0;0;0;0
UE;6;v2.0;SECSM;1715112166;12345678;29295;29295;29295;0;0;0;0;0;RRCSetup; ;2;0;0;0;0;0
UE;7;v2.0;SECSM;1715112166;12345678;29295;29295;29295;0;0;0;0;0;RRCSetupComplete;Registrationrequest;2;0;0;0;0;0
UE;9;v2.0;SECSM;1715112166;12345678;29295;29295;29295;0;0;0;0;0;DLInformationTransfer;Authenticationrequest;2;0;0;0;0;0
UE;10;v2.0;SECSM;1715112166;12345678;29295;29295;29295;0;0;0;0;0;DLInformationTransfer;Authenticationrequest;2;0;0;0;0;0
UE;11;v2.0;SECSM;1715112166;12345678;29295;29295;29295;0;0;0;0;0;DLInformationTransfer;Authenticationrequest;2;0;0;0;0;0
UE;12;v2.0;SECSM;1715112166;12345678;29295;29295;29295;0;0;0;0;0;DLInformationTransfer;Authenticationrequest;2;0;0;0;0;0
